image_name,crop,disease,class_id,class_index,original_source,processed_path,extension,file_size,width,height,leakage_group_id,split
orange_healthy_001285.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001285.jpg,jpg,4508,256,256,LG_SHARED_000694,train
orange_healthy_001286.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001286.jpg,jpg,4499,256,256,LG_SHARED_000694,train
orange_healthy_001287.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001287.jpg,jpg,4503,256,256,LG_SHARED_000694,train
orange_healthy_001288.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001288.jpg,jpg,4502,256,256,LG_SHARED_000694,train
orange_healthy_001289.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001289.jpg,jpg,4518,256,256,LG_SHARED_000694,train
orange_healthy_001290.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001290.jpg,jpg,4506,256,256,LG_SHARED_000694,train
orange_healthy_001291.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001291.jpg,jpg,4473,256,256,LG_SHARED_000694,train
orange_healthy_001292.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001292.jpg,jpg,4502,256,256,LG_SHARED_000694,train
orange_healthy_001293.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001293.jpg,jpg,4484,256,256,LG_SHARED_000694,train
orange_healthy_001294.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001294.jpg,jpg,4478,256,256,LG_SHARED_000694,train
orange_healthy_001295.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001295.jpg,jpg,4536,256,256,LG_SHARED_000694,train
orange_healthy_001296.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001296.jpg,jpg,4491,256,256,LG_SHARED_000694,train
orange_healthy_001297.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001297.jpg,jpg,4527,256,256,LG_SHARED_000694,train
orange_healthy_001298.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001298.jpg,jpg,4529,256,256,LG_SHARED_000694,train
orange_healthy_001299.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001299.jpg,jpg,4512,256,256,LG_SHARED_000694,train
orange_healthy_001300.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001300.jpg,jpg,4476,256,256,LG_SHARED_000694,train
orange_healthy_001301.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001301.jpg,jpg,4513,256,256,LG_SHARED_000694,train
orange_healthy_001302.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001302.jpg,jpg,4506,256,256,LG_SHARED_000694,train
orange_healthy_001303.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001303.jpg,jpg,4523,256,256,LG_SHARED_000694,train
orange_healthy_001304.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001304.jpg,jpg,4496,256,256,LG_SHARED_000694,train
orange_healthy_001305.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001305.jpg,jpg,4493,256,256,LG_SHARED_000694,train
orange_healthy_001306.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001306.jpg,jpg,4545,256,256,LG_SHARED_000694,train
orange_healthy_001307.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001307.jpg,jpg,4532,256,256,LG_SHARED_000694,train
orange_healthy_001308.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001308.jpg,jpg,4535,256,256,LG_SHARED_000694,train
orange_healthy_001309.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001309.jpg,jpg,4500,256,256,LG_SHARED_000694,train
orange_healthy_001310.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001310.jpg,jpg,4530,256,256,LG_SHARED_000694,train
orange_healthy_001311.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001311.jpg,jpg,4504,256,256,LG_SHARED_000694,train
orange_healthy_001312.jpg,orange,Healthy,O01,8,cotton disease dataset,processed/orange/Healthy/orange_healthy_001312.jpg,jpg,4291,256,256,LG_SHARED_000932,train
orange_healthy_001313.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001313.jpg,jpg,4306,256,256,LG_SHARED_000932,train
orange_healthy_001314.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001314.jpg,jpg,4280,256,256,LG_SHARED_000932,train
orange_healthy_001315.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001315.jpg,jpg,4306,256,256,LG_SHARED_000932,train
orange_healthy_001316.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001316.jpg,jpg,4301,256,256,LG_SHARED_000932,train
orange_healthy_001317.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001317.jpg,jpg,4293,256,256,LG_SHARED_000932,train
orange_healthy_001318.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001318.jpg,jpg,4305,256,256,LG_SHARED_000932,train
orange_healthy_001319.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001319.jpg,jpg,4297,256,256,LG_SHARED_000932,train
orange_healthy_001320.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001320.jpg,jpg,4314,256,256,LG_SHARED_000932,train
orange_healthy_001321.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001321.jpg,jpg,4298,256,256,LG_SHARED_000932,train
orange_healthy_001322.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001322.jpg,jpg,4327,256,256,LG_SHARED_000932,train
orange_healthy_001323.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001323.jpg,jpg,4320,256,256,LG_SHARED_000932,train
orange_healthy_001324.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001324.jpg,jpg,4318,256,256,LG_SHARED_000932,train
orange_healthy_001325.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001325.jpg,jpg,4304,256,256,LG_SHARED_000932,train
orange_healthy_001326.jpg,orange,Healthy,O01,8,cotton disease dataset,processed/orange/Healthy/orange_healthy_001326.jpg,jpg,4291,256,256,LG_SHARED_000932,train
orange_healthy_001327.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001327.jpg,jpg,4314,256,256,LG_SHARED_000932,train
orange_healthy_001328.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001328.jpg,jpg,4331,256,256,LG_SHARED_000932,train
orange_healthy_001329.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001329.jpg,jpg,4302,256,256,LG_SHARED_000932,train
orange_healthy_001330.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001330.jpg,jpg,4300,256,256,LG_SHARED_000932,train
orange_healthy_001331.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001331.jpg,jpg,4302,256,256,LG_SHARED_000932,train
orange_healthy_001332.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001332.jpg,jpg,4303,256,256,LG_SHARED_000932,train
orange_healthy_001333.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001333.jpg,jpg,4297,256,256,LG_SHARED_000932,train
orange_healthy_001334.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001334.jpg,jpg,4306,256,256,LG_SHARED_000932,train
orange_healthy_001335.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001335.jpg,jpg,4302,256,256,LG_SHARED_000932,train
orange_healthy_001336.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001336.jpg,jpg,4299,256,256,LG_SHARED_000932,train
orange_healthy_001337.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001337.jpg,jpg,4315,256,256,LG_SHARED_000932,train
orange_healthy_001338.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001338.jpg,jpg,4308,256,256,LG_SHARED_000932,train
orange_healthy_001339.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001339.jpg,jpg,4303,256,256,LG_SHARED_000932,train
orange_healthy_001340.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001340.jpg,jpg,4315,256,256,LG_SHARED_000932,train
orange_healthy_001341.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001341.jpg,jpg,4304,256,256,LG_SHARED_000932,train
orange_healthy_001342.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001342.jpg,jpg,4296,256,256,LG_SHARED_000932,train
orange_healthy_001343.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001343.jpg,jpg,4320,256,256,LG_SHARED_000932,train
orange_healthy_001344.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001344.jpg,jpg,4302,256,256,LG_SHARED_000932,train
orange_healthy_001345.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001345.jpg,jpg,4299,256,256,LG_SHARED_000932,train
orange_healthy_001346.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001346.jpg,jpg,4314,256,256,LG_SHARED_000932,train
orange_healthy_001347.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001347.jpg,jpg,4298,256,256,LG_SHARED_000932,train
orange_healthy_001348.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001348.jpg,jpg,4305,256,256,LG_SHARED_000932,train
orange_healthy_001349.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001349.jpg,jpg,4317,256,256,LG_SHARED_000932,train
orange_healthy_001350.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001350.jpg,jpg,4307,256,256,LG_SHARED_000932,train
orange_healthy_001351.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001351.jpg,jpg,4298,256,256,LG_SHARED_000932,train
orange_healthy_001352.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001352.jpg,jpg,4293,256,256,LG_SHARED_000932,train
orange_healthy_001353.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001353.jpg,jpg,4268,256,256,LG_SHARED_000932,train
orange_healthy_001354.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001354.jpg,jpg,4283,256,256,LG_SHARED_000932,train
orange_healthy_001355.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001355.jpg,jpg,4309,256,256,LG_SHARED_000932,train
orange_healthy_001356.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001356.jpg,jpg,4303,256,256,LG_SHARED_000932,train
orange_healthy_001357.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001357.jpg,jpg,4330,256,256,LG_SHARED_000932,train
orange_healthy_001358.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001358.jpg,jpg,4302,256,256,LG_SHARED_000932,train
orange_healthy_001359.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001359.jpg,jpg,4296,256,256,LG_SHARED_000932,train
orange_healthy_001360.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001360.jpg,jpg,4309,256,256,LG_SHARED_000932,train
orange_healthy_001361.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001361.jpg,jpg,4274,256,256,LG_SHARED_000932,train
orange_healthy_001362.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001362.jpg,jpg,4403,256,256,LG_SHARED_000944,test
orange_healthy_001363.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001363.jpg,jpg,4414,256,256,LG_SHARED_000944,test
orange_healthy_001364.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001364.jpg,jpg,4404,256,256,LG_SHARED_000944,test
orange_healthy_001365.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001365.jpg,jpg,4435,256,256,LG_SHARED_000944,test
orange_healthy_001366.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001366.jpg,jpg,4442,256,256,LG_SHARED_000944,test
orange_healthy_001367.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001367.jpg,jpg,4426,256,256,LG_SHARED_000944,test
orange_healthy_001368.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001368.jpg,jpg,4434,256,256,LG_SHARED_000944,test
orange_healthy_001369.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001369.jpg,jpg,4424,256,256,LG_SHARED_000944,test
orange_healthy_001370.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001370.jpg,jpg,4363,256,256,LG_SHARED_000944,test
orange_healthy_001371.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001371.jpg,jpg,4435,256,256,LG_SHARED_000944,test
orange_healthy_001372.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001372.jpg,jpg,4395,256,256,LG_SHARED_000944,test
orange_healthy_001373.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001373.jpg,jpg,4380,256,256,LG_SHARED_000944,test
orange_healthy_001374.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001374.jpg,jpg,4389,256,256,LG_SHARED_000944,test
orange_healthy_001375.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001375.jpg,jpg,4388,256,256,LG_SHARED_000944,test
orange_healthy_001376.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001376.jpg,jpg,4378,256,256,LG_SHARED_000944,test
orange_healthy_001377.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001377.jpg,jpg,4412,256,256,LG_SHARED_000944,test
orange_healthy_001378.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001378.jpg,jpg,4378,256,256,LG_SHARED_000944,test
orange_healthy_001379.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001379.jpg,jpg,4404,256,256,LG_SHARED_000944,test
orange_healthy_001380.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001380.jpg,jpg,4403,256,256,LG_SHARED_000944,test
orange_healthy_001381.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001381.jpg,jpg,4390,256,256,LG_SHARED_000944,test
orange_healthy_001382.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001382.jpg,jpg,4359,256,256,LG_SHARED_000944,test
orange_healthy_001383.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001383.jpg,jpg,4410,256,256,LG_SHARED_000944,test
orange_healthy_001384.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001384.jpg,jpg,4385,256,256,LG_SHARED_000944,test
orange_healthy_001385.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001385.jpg,jpg,4404,256,256,LG_SHARED_000944,test
orange_healthy_001386.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001386.jpg,jpg,4409,256,256,LG_SHARED_000944,test
orange_healthy_001387.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001387.jpg,jpg,4429,256,256,LG_SHARED_000944,test
orange_healthy_001388.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001388.jpg,jpg,4413,256,256,LG_SHARED_000944,test
orange_healthy_001389.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001389.jpg,jpg,4427,256,256,LG_SHARED_000944,test
orange_healthy_001390.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001390.jpg,jpg,4418,256,256,LG_SHARED_000944,test
orange_healthy_001391.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001391.jpg,jpg,4421,256,256,LG_SHARED_000944,test
orange_healthy_001392.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001392.jpg,jpg,4425,256,256,LG_SHARED_000944,test
orange_healthy_001393.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001393.jpg,jpg,4397,256,256,LG_SHARED_000944,test
orange_healthy_001394.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001394.jpg,jpg,4399,256,256,LG_SHARED_000944,test
orange_healthy_001395.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001395.jpg,jpg,4368,256,256,LG_SHARED_000944,test
orange_healthy_001396.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001396.jpg,jpg,4373,256,256,LG_SHARED_000944,test
orange_healthy_001397.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001397.jpg,jpg,4396,256,256,LG_SHARED_000944,test
orange_healthy_001398.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001398.jpg,jpg,4398,256,256,LG_SHARED_000944,test
orange_healthy_001399.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001399.jpg,jpg,4437,256,256,LG_SHARED_000944,test
orange_healthy_001400.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001400.jpg,jpg,4402,256,256,LG_SHARED_000944,test
orange_healthy_001401.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001401.jpg,jpg,4392,256,256,LG_SHARED_000944,test
orange_healthy_001402.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001402.jpg,jpg,4388,256,256,LG_SHARED_000944,test
orange_healthy_001403.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001403.jpg,jpg,4404,256,256,LG_SHARED_000944,test
orange_healthy_001404.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001404.jpg,jpg,4421,256,256,LG_SHARED_000944,test
orange_healthy_001405.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001405.jpg,jpg,4398,256,256,LG_SHARED_000944,test
orange_healthy_001406.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001406.jpg,jpg,4396,256,256,LG_SHARED_000944,test
orange_healthy_001407.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001407.jpg,jpg,4373,256,256,LG_SHARED_000944,test
orange_healthy_001408.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001408.jpg,jpg,4369,256,256,LG_SHARED_000944,test
orange_healthy_001409.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001409.jpg,jpg,4420,256,256,LG_SHARED_000944,test
orange_healthy_001410.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001410.jpg,jpg,4383,256,256,LG_SHARED_000944,test
orange_healthy_001411.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001411.jpg,jpg,4403,256,256,LG_SHARED_000944,test
orange_healthy_001412.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001412.jpg,jpg,5339,256,256,LG_SHARED_000945,train
orange_healthy_001413.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001413.jpg,jpg,5356,256,256,LG_SHARED_000945,train
orange_healthy_001414.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001414.jpg,jpg,5318,256,256,LG_SHARED_000945,train
orange_healthy_001415.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001415.jpg,jpg,5313,256,256,LG_SHARED_000945,train
orange_healthy_001416.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001416.jpg,jpg,5347,256,256,LG_SHARED_000945,train
orange_healthy_001417.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001417.jpg,jpg,5315,256,256,LG_SHARED_000945,train
orange_healthy_001418.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001418.jpg,jpg,5358,256,256,LG_SHARED_000945,train
orange_healthy_001419.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001419.jpg,jpg,5358,256,256,LG_SHARED_000945,train
orange_healthy_001420.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001420.jpg,jpg,5360,256,256,LG_SHARED_000945,train
orange_healthy_001421.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001421.jpg,jpg,5381,256,256,LG_SHARED_000945,train
orange_healthy_001422.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001422.jpg,jpg,5387,256,256,LG_SHARED_000945,train
orange_healthy_001423.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001423.jpg,jpg,5361,256,256,LG_SHARED_000945,train
orange_healthy_001424.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001424.jpg,jpg,5334,256,256,LG_SHARED_000945,train
orange_healthy_001425.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001425.jpg,jpg,5351,256,256,LG_SHARED_000945,train
orange_healthy_001426.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001426.jpg,jpg,5347,256,256,LG_SHARED_000945,train
orange_healthy_001427.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001427.jpg,jpg,5362,256,256,LG_SHARED_000945,train
orange_healthy_001428.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001428.jpg,jpg,5347,256,256,LG_SHARED_000945,train
orange_healthy_001429.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001429.jpg,jpg,5339,256,256,LG_SHARED_000945,train
orange_healthy_001430.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001430.jpg,jpg,5343,256,256,LG_SHARED_000945,train
orange_healthy_001431.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001431.jpg,jpg,5392,256,256,LG_SHARED_000945,train
orange_healthy_001432.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001432.jpg,jpg,5342,256,256,LG_SHARED_000945,train
orange_healthy_001433.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001433.jpg,jpg,5327,256,256,LG_SHARED_000945,train
orange_healthy_001434.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001434.jpg,jpg,5355,256,256,LG_SHARED_000945,train
orange_healthy_001435.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001435.jpg,jpg,5353,256,256,LG_SHARED_000945,train
orange_healthy_001436.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001436.jpg,jpg,5336,256,256,LG_SHARED_000945,train
orange_healthy_001437.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001437.jpg,jpg,5343,256,256,LG_SHARED_000945,train
orange_healthy_001438.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001438.jpg,jpg,5361,256,256,LG_SHARED_000945,train
orange_healthy_001439.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001439.jpg,jpg,5338,256,256,LG_SHARED_000945,train
orange_healthy_001440.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001440.jpg,jpg,5324,256,256,LG_SHARED_000945,train
orange_healthy_001441.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001441.jpg,jpg,5334,256,256,LG_SHARED_000945,train
orange_healthy_001442.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001442.jpg,jpg,5321,256,256,LG_SHARED_000945,train
orange_healthy_001443.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001443.jpg,jpg,5346,256,256,LG_SHARED_000945,train
orange_healthy_001444.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001444.jpg,jpg,5335,256,256,LG_SHARED_000945,train
orange_healthy_001445.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001445.jpg,jpg,5329,256,256,LG_SHARED_000945,train
orange_healthy_001446.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001446.jpg,jpg,5319,256,256,LG_SHARED_000945,train
orange_healthy_001447.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001447.jpg,jpg,5341,256,256,LG_SHARED_000945,train
orange_healthy_001448.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001448.jpg,jpg,5352,256,256,LG_SHARED_000945,train
orange_healthy_001449.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001449.jpg,jpg,5359,256,256,LG_SHARED_000945,train
orange_healthy_001450.jpg,orange,Healthy,O01,8,orange disease dataset,processed/orange/Healthy/orange_healthy_001450.jpg,jpg,5327,256,256,LG_SHARED_000945,train
